Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,JPM,V,UNH,HD,MA,PG,COST,AVGO,LLY,XOM,MRK,ABBV,PEP,KO,BAC,WMT,CRM,ADBE,NFLX,AMD,CSCO,TMO,ACN,MCD,ABT,LIN,ORCL,INTC,QCOM,TXN,NEE,AMGN,HON,IBM,CAT,GE,BA,GS,SPGI,BLK,NOW,ISRG,BKNG,LOW
2021-03-17,175.10603,31.193693,406.461323,263.840181,166.586569,378.997239,242.185637,361.012643,66.241887,327.498287,320.517737,452.004194,430.619233,378.085589,159.593417,446.361068,122.187571,383.129567,74.024893,326.229056,331.716438,297.022245,47.281633,326.431453,383.666389,348.747606,205.558228,240.858146,133.075889,198.604092,257.586178,112.221743,62.048531,359.006639,135.214123,477.151484,561.145058,225.323274,204.060924,328.149541,227.185589,376.960276,95.746469,117.31229,372.250286,385.384634,258.869748,114.61829,50.187197,300.720781
2021-03-18,172.406324,31.150368,409.286509,265.256464,167.520952,383.943746,240.591786,366.102389,67.534982,330.453582,316.620493,449.906712,424.470947,380.123036,159.136039,445.867663,120.286276,379.273525,72.374271,321.686848,331.141728,295.337674,45.795286,320.322651,379.845263,346.67198,206.594563,239.600288,133.400546,196.74574,254.103129,111.181818,61.25113,358.57761,133.725192,477.659875,548.224384,226.418359,202.469434,330.496701,223.495677,375.214072,94.517295,116.88561,372.147238,385.302093,261.480356,116.078309,50.460461,309.16141
2021-03-19,172.632957,32.011063,426.51166,272.824045,170.099874,385.620987,244.311376,368.248447,67.606342,337.008296,318.73511,463.117449,428.413908,384.600096,161.271178,455.828391,121.356293,383.188617,73.097294,329.369921,328.759894,296.714041,44.98351,323.126616,382.736396,344.011027,211.531844,241.577967,135.521538,192.258194,258.492962,109.987229,62.571935,360.304998,135.197462,482.087799,552.475424,227.978374,205.076774,332.245166,223.981735,382.030819,94.915215,120.06879,375.510854,389.819386,261.347456,117.108064,50.140672,317.200721
2021-03-22,174.046907,32.466158,420.981989,276.356497,171.838313,386.452572,249.003965,372.284025,67.879623,340.751351,318.473139,473.674981,429.846436,387.645,159.726784,461.76061,124.198616,385.006892,73.211487,341.479572,322.652594,296.787632,45.706722,328.819553,388.180186,353.260905,211.382909,245.905337,138.873415,193.380676,256.377543,111.51167,62.437147,375.294815,136.172296,487.434785,560.600838,232.216211,206.808691,337.231706,227.964506,388.428617,97.277833,121.095474,379.28155,396.790665,268.565313,118.763859,50.240801,325.436204
2021-03-23,171.864886,32.074731,420.627404,282.743436,169.205776,386.156618,247.330853,371.183719,67.570261,345.388836,321.481782,472.048951,431.383204,386.604004,160.445284,468.802994,125.165161,383.24226,72.611574,337.202024,325.785087,295.716042,45.324743,330.92646,391.532297,363.618403,215.511196,245.801527,138.331194,190.031882,253.695201,110.368817,62.332633,381.867959,137.151995,482.647607,547.602547,231.049421,204.181818,334.92219,225.030483,382.489647,97.611364,119.078874,376.609123,395.996127,266.342961,116.591754,48.685608,317.986764
2021-03-24,168.712558,32.389602,414.729115,279.485064,168.01109,388.118421,245.25391,365.194686,65.661597,340.137512,319.21304,475.109404,431.202488,380.169649,159.896603,465.369575,121.821806,380.792007,72.297819,339.423473,320.962034,292.709046,45.158118,334.899569,391.115369,362.501756,215.311092,247.966763,136.449708,189.316527,252.506416,108.818318,61.265635,381.102892,136.66141,486.034918,543.220735,230.804817,202.743638,333.236034,219.853485,385.98397,99.31826,119.259367,376.771552,391.622444,268.529599,114.361043,48.151,323.839932
2021-03-25,174.008769,32.737356,416.905732,289.805083,169.931433,387.127635,247.500475,371.614017,68.059571,344.97616,320.873062,483.240876,429.37515,383.115602,162.637833,466.395081,123.310644,391.150007,73.623383,341.386494,331.771349,296.645283,45.820231,338.48087,396.305977,368.526788,219.386116,250.368357,136.594396,192.373373,257.415877,111.997468,61.562385,398.164026,139.055208,496.259741,565.278609,235.978385,204.750839,340.810173,226.233059,394.578397,98.797256,119.740705,381.068359,397.843738,282.456261,113.861391,48.644286,327.791777
2021-03-26,177.338998,33.310951,426.51942,293.235638,174.726542,392.364402,253.950189,378.459333,69.526764,357.017413,332.281973,499.970898,431.74827,389.803159,167.40815,481.037686,125.773993,401.642221,75.640331,346.348722,335.114185,300.993603,47.24482,345.934595,400.871073,369.363801,221.130472,259.0997,142.320424,200.975893,263.944348,115.333747,61.905593,420.811539,143.116771,514.935327,596.996753,238.828354,213.210464,343.853386,228.248128,393.353003,100.125173,121.506191,389.53552,410.703017,286.115384,115.400635,49.974401,339.680527
2021-03-29,181.574022,32.927881,436.641379,296.673042,177.504908,401.580092,258.942048,380.695171,69.94446,355.05958,337.025961,510.168457,436.202831,391.99142,168.451272,488.604232,129.04689,413.377409,77.364298,347.189844,333.142746,303.528034,47.728543,358.491462,403.726954,378.415219,224.834768,262.175879,144.350137,206.067797,270.585406,115.463018,63.248724,425.541779,147.159442,524.013558,606.194724,244.757061,213.647189,347.887871,231.451273,399.221392,100.735024,124.826653,391.817344,415.533344,289.92645,119.121209,51.228367,340.02355
2021-03-30,185.562863,32.732916,435.667794,301.29362,183.105231,413.097728,263.426926,376.678842,71.884696,352.583224,338.595009,516.866045,441.053787,396.140506,171.62637,494.607287,130.608938,416.801199,78.630701,340.828207,338.899102,305.101124,48.286796,357.146039,408.247648,382.371926,226.883639,263.24303,147.07354,212.306016,275.689261,116.619914,64.254951,417.747793,148.62369,527.762634,634.586578,248.025469,217.356692,348.165779,230.106657,398.585743,100.232963,125.00323,398.048889,417.243355,288.483231,119.689116,52.562435,336.127863
2021-03-31,184.185289,32.252339,433.51194,299.799958,180.799995,422.758028,263.651869,384.515564,73.671034,348.626708,340.108614,511.071383,434.886318,394.410296,171.710478,503.990822,130.833091,415.351261,78.553681,350.549477,342.799431,305.332147,48.914629,357.851011,411.061614,375.782948,222.888151,262.794193,146.809226,210.936297,274.570196,116.844933,64.950377,415.070292,150.18406,526.25144,623.274215,246.021822,215.138655,347.219971,232.840574,396.31503,101.354626,125.400885,394.388125,417.782491,294.702465,116.852317,51.979115,329.038427
2021-04-01,178.393456,31.249066,424.261168,288.428757,177.173083,410.082968,252.725884,374.787506,71.673366,334.233161,329.823155,488.765036,425.380973,376.253759,167.997001,478.099987,128.544582,403.554312,75.725606,343.070428,331.327545,299.216794,47.736397,345.993399,403.670748,366.036198,217.834944,257.318865,142.642709,203.608256,264.48019,114.317125,63.103932,398.681125,147.240619,503.945376,608.513775,236.222432,210.378217,340.458019,226.76182,392.444815,100.422206,124.49908,387.523899,403.677649,283.909075,116.363154,49.817061,326.700195
2021-04-02,175.141068,31.606753,423.773218,287.627073,172.556239,390.361173,252.154048,364.108982,70.078462,331.804531,327.346089,482.691329,418.423162,373.888164,168.353364,482.318071,124.422497,401.394612,75.014868,336.414437,325.675205,297.690541,47.442755,343.523915,399.056622,359.11088,215.758815,256.583811,141.33972,204.749783,261.171432,113.638478,62.544689,401.885184,146.183999,504.758159,612.88796,235.216648,208.167592,340.200663,225.527313,398.774492,98.837884,124.119738,382.06219,396.436087,284.564361,116.894558,48.375159,320.988787
2021-04-05,177.072207,33.227392,424.571247,279.566182,173.276438,397.803679,257.14959,373.56495,70.670408,337.207364,333.248087,485.785908,423.17826,377.341212,170.358659,491.032773,126.27497,408.975355,76.018025,338.539983,325.149842,300.066112,48.129825,344.370318,405.085005,362.389244,217.131229,258.671817,142.644738,211.744322,263.057103,113.437485,63.098389,400.743611,146.584305,509.861146,605.184566,237.776467,211.469637,344.988043,228.776974,398.64959,98.927514,128.851621,383.225273,402.64627,277.415898,116.547119,49.0436,321.238944
2021-04-06,180.160075,32.462517,429.255017,283.051325,176.792209,409.014471,255.628122,380.030441,72.390072,339.704776,330.434647,485.853454,419.301294,374.973568,172.976948,505.066061,129.692034,413.2043,77.421668,339.672446,330.33153,304.819033,48.573564,354.06937,415.639448,357.05497,216.878224,263.572563,144.826937,215.52251,265.505968,113.68094,64.621749,411.577643,146.857848,520.525805,612.532954,240.401108,210.346639,346.899301,231.9194,396.870311,101.647348,131.337873,384.290832,410.314631,277.248717,117.443353,50.194415,326.053784
2021-04-07,176.564357,31.684885,421.925859,269.219442,173.998828,402.064828,252.626911,378.333992,71.544927,332.531978,327.83626,480.694187,417.574159,376.15046,168.050662,494.00348,127.433523,406.062339,77.773917,330.564675,326.932178,304.814086,48.909599,351.058191,412.73637,357.193039,212.19842,257.002179,144.160941,212.068195,263.432726,110.359607,64.549165,406.996783,143.628443,515.216395,603.011119,233.570801,206.610021,343.801859,229.68749,391.97029,102.01726,130.176389,379.619037,405.455303,267.138031,115.369447,48.318919,326.763346
2021-04-08,176.326899,31.655124,436.811689,264.224159,175.738029,405.422629,253.659111,387.433061,73.064629,334.907597,330.923988,482.011658,416.021471,379.551579,172.095489,501.545444,127.298437,408.172557,78.750786,329.557456,331.996606,307.007781,49.368692,358.296962,410.611293,365.985402,213.684758,258.449903,144.11155,214.516621,267.38417,111.444203,65.218432,403.322537,145.149189,516.785354,610.924507,237.275524,208.734705,346.815908,232.314901,396.836537,103.940648,127.821569,379.029729,407.983191,277.565023,115.585926,49.028471,320.824952
2021-04-09,175.795381,31.587246,413.840571,259.867241,172.839822,398.747965,246.472391,380.55772,71.495374,332.276804,323.66843,473.066796,415.12913,379.606843,171.823344,495.861196,125.088154,401.352877,77.841413,326.38,326.71798,302.457104,48.962263,352.016262,408.093584,362.841733,206.389519,252.797198,144.955387,216.006294,262.140458,106.926721,64.257147,404.931472,142.579914,503.444597,611.476758,233.29245,203.720307,339.759004,232.710194,395.987584,103.20914,128.533428,375.517622,406.84257,278.378015,115.814709,49.512532,316.767871
2021-04-12,176.227415,32.073649,420.902017,263.51207,174.351896,400.45955,249.686237,378.512711,73.273872,337.724104,320.958364,471.363278,412.234375,379.235612,174.621761,502.696617,126.871846,402.9842,79.15909,318.735633,322.159014,306.583413,48.356992,355.035613,407.407741,369.300606,210.272332,256.854001,143.82799,219.528469,263.752653,106.323142,64.905835,411.757778,143.823752,513.557962,599.443536,235.660586,204.956684,338.743702,234.230369,397.591431,105.084957,128.338018,377.212148,410.899815,278.392759,119.335851,50.248523,303.896835
2021-04-13,174.05627,30.76186,424.821597,264.013948,171.273258,398.949782,246.814025,366.989521,73.827513,328.59141,318.054594,467.482633,408.832757,370.529201,171.999471,489.41276,129.786414,396.499267,78.982154,318.663492,320.891139,305.315883,47.291883,349.013161,405.559441,363.323552,206.728222,253.3648,143.815413,217.49415,260.835248,106.274427,64.06299,411.327313,143.081935,507.683365,598.292303,235.259629,200.870047,336.821488,233.20541,384.325613,104.653037,126.245343,371.566233,407.427973,273.322483,118.952367,50.077498,295.318911
2021-04-14,174.098016,30.418171,433.175343,261.553559,173.908183,409.081592,249.125904,369.265288,74.800377,330.595712,319.204431,462.846673,409.43898,372.593274,174.391285,490.497552,131.822027,402.61029,80.659529,314.312344,319.867171,307.953058,47.368975,348.463543,410.593926,366.569695,205.096712,257.504397,145.210824,219.308762,262.312074,108.985777,64.045237,409.432206,142.817557,511.116788,583.66929,238.728262,200.047519,338.559657,233.391085,384.616216,107.52805,127.153189,375.715423,414.138645,272.46787,117.240151,49.746245,306.84018
2021-04-15,177.695775,31.443247,447.093531,260.028087,175.804643,422.245799,255.733896,366.534841,74.15757,334.638689,323.089384,460.998136,414.905709,374.896449,173.449528,479.328712,131.429271,405.908936,81.874794,322.837075,326.494819,306.394551,47.633691,352.931176,410.910307,374.246241,207.663782,257.248455,146.343559,223.858433,265.707756,107.124404,64.379225,419.909713,145.180301,510.489484,573.043656,241.565424,202.036771,340.667212,237.419196,383.043146,107.672753,128.487661,378.301806,420.182019,266.560922,118.306825,49.84328,298.753454
2021-04-16,181.304216,31.770705,446.246307,256.985246,178.920984,424.451963,259.748544,375.492517,74.424224,340.257696,326.956038,460.670802,421.526515,372.829161,177.208125,478.362392,131.952705,407.946508,82.105161,323.302159,330.262346,304.364851,46.653419,362.840775,411.845248,383.612605,207.910182,258.908599,146.268074,221.456257,270.167394,108.744424,64.875168,425.817391,144.641098,518.73966,584.587856,241.187669,206.171718,343.945262,237.988626,386.375085,107.398769,130.312147,380.459615,422.942233,276.414793,120.60998,49.862504,301.738645
2021-04-19,174.215904,31.245509,435.767812,251.363066,174.521333,428.387715,257.649665,366.482526,73.788932,330.967599,322.691702,450.554622,416.099802,366.404764,177.105347,474.570865,131.008741,400.236273,80.499543,322.340881,333.357589,303.452366,45.418804,353.29026,406.270589,380.987957,202.677353,257.950006,146.415199,216.422143,268.016414,108.044773,64.072784,407.006159,143.845778,503.327121,577.616538,239.034357,202.32477,339.420669,230.238707,374.757255,107.864319,130.082258,375.431404,416.928723,274.403192,120.735632,49.070185,299.364888
2021-04-20,171.148957,30.805411,441.932795,248.509595,175.209664,429.403176,252.716848,353.826405,73.627646,331.581793,328.174688,449.145345,413.913308,370.107912,175.400612,475.382718,131.596908,396.04676,79.156478,316.523099,335.273789,304.372383,45.097861,347.981086,404.558811,386.377867,205.913118,256.403736,145.714056,214.63167,262.395068,110.146474,62.580914,408.867008,144.620323,496.656435,568.497586,233.399105,202.559257,337.121155,227.485479,379.724594,107.892968,129.427088,374.340599,413.848274,270.126511,115.487683,48.84625,296.765255
2021-04-21,170.62892,31.151167,430.456629,256.212106,177.619096,426.60962,252.486511,355.866869,73.597242,329.597337,330.051498,442.286931,409.35123,366.88087,174.826128,483.244848,131.520054,392.498526,79.317797,322.757526,332.062471,300.1034,44.565547,345.155898,402.837956,372.795222,205.410584,254.364806,148.097469,216.412161,257.458841,108.850903,62.595346,412.024881,142.532813,491.66769,571.874365,234.117269,199.700988,339.344286,224.055567,383.055311,108.709224,126.745628,370.007991,410.143862,265.400773,113.969052,48.470601,299.400931
2021-04-22,164.099955,30.05887,429.690193,251.006232,170.566124,415.983904,250.300949,351.45847,72.763974,324.890835,327.439778,433.792227,400.466898,362.077438,177.433654,471.858559,131.175637,384.228757,77.955613,316.873743,324.487446,294.571589,44.252411,338.029314,399.052579,360.165314,201.825003,248.960524,144.572249,212.860352,250.135084,103.175269,61.204131,404.892832,140.596423,490.241262,570.532198,223.573421,193.216978,331.762348,218.47578,373.796286,106.881022,125.293353,359.886115,395.895802,261.293035,112.856663,47.714434,303.952132
2021-04-23,165.013826,30.009532,430.962871,258.622364,169.579678,421.232656,248.549826,358.858093,73.219219,328.176105,331.31842,432.624794,401.825724,363.997508,177.732577,473.599673,130.440791,386.077064,79.189182,316.147773,317.871444,298.202182,44.175153,335.85706,402.250981,361.308184,199.661602,247.548431,145.950311,212.780261,252.310515,101.739854,61.697602,413.161707,139.336055,490.389523,581.600709,224.889101,193.413791,335.136096,216.463433,379.87295,108.800791,123.639497,362.595253,402.323581,267.518463,113.53431,48.282329,301.703411
2021-04-26,162.977535,29.584454,437.398364,261.216412,167.114407,427.110769,248.557011,361.505758,72.47191,324.793565,333.934303,433.211129,407.744466,369.374757,176.820119,470.57529,129.793743,388.443593,79.657347,314.086505,327.71862,296.605435,44.808331,340.753807,404.892695,358.188703,195.230338,249.121119,147.953415,210.435389,254.20904,100.815068,61.000854,406.459381,139.446536,496.926744,571.114568,223.06804,193.355232,339.136205,215.358643,380.272598,108.074618,122.14464,363.179703,402.046097,269.562403,116.077897,48.37705,300.478436
2021-04-27,162.170971,29.299315,434.253292,263.893388,168.565688,427.956838,246.742484,356.903743,72.357274,321.427466,327.468735,433.483683,412.899973,368.236487,177.171435,478.374551,128.673303,386.820092,79.55176,313.208274,327.522515,298.297018,44.683384,342.410523,406.884307,356.9591,198.949099,247.933372,146.087436,211.228491,249.820377,99.031066,61.119197,404.534221,139.565698,495.118835,572.904995,224.688185,194.440701,339.690485,211.687164,378.086747,109.124164,120.797137,359.242386,402.533351,272.650623,119.803199,48.435412,301.685414
